age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Backgound,randg,ID
28,Private,180007,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,White Male,{6773837C-548E-4A96-914D-04658E6BB28E},31123
27,State-gov,68393,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{5CC25FC6-8D6A-4DCD-87CA-0467782E4DFD},22423
44,Private,147206,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{6E862E99-BA15-41ED-9A72-046842089D38},7660
36,Private,86459,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,White Male,{91A64A76-6205-4856-AC6A-046D49352C2B},15980
34,Private,242960,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,White Male,{A65A7A15-FAE6-40AD-8F8A-046EA8DF1B42},14535
21,Private,209067,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,White Female,{0B539C25-CBCC-429E-8640-04726A1A4010},26464
53,Private,142717,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,White Female,{3D868839-8C95-4EF0-9264-047278B59A12},27484
20,Private,182661,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,20,United-States,Black Male,{E4CE1F73-9949-4243-AAE2-047980340598},1925
49,Private,255559,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{FFEA3DDB-4FBA-483C-94A0-047B65218FAF},12051
34,Private,150154,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,White Male,{811EAD47-6EF5-4FF4-B108-047B9DFDB9C6},13834
27,Self-emp-not-inc,131298,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,White Male,{F93672BF-EFFB-4F48-AC47-047EE41D58DD},8197
56,Local-gov,391926,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{643CC5D1-C7FC-4C4E-AE7A-047F7582E741},13816
40,Private,154374,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{2B8E9CD6-05B4-42FE-98F3-0481FB00E1AA},31607
50,Federal-gov,96657,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,Black Female,{077A8943-C160-4A0E-B382-0483482BE09F},17861
51,Self-emp-inc,338836,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{240E3185-42FC-41AA-9F2A-0483D281AAA2},18939
34,State-gov,216283,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,White Female,{D1B13897-689F-4486-BFF8-0483F96205D0},21449
44,Private,193494,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,United-States,White Male,{ACC31DE7-60C5-43AA-8C48-0485C64588F3},1387
28,Private,416577,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,2829,0,40,United-States,Black Male,{0E5425C2-7A0D-4F9B-984F-0485EB0153DF},22699
50,Private,343847,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,White Male,{524C989F-4650-45F0-9E23-04861CD5D9D2},506
45,Private,204057,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,White Female,{C5FAF196-8F4C-408C-8F88-0486FD8C182B},17432
32,Private,113364,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,White Male,{0E2DE12F-0E10-499D-9DA7-04870A1EEC85},22686
56,Private,204816,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{E381E306-551D-4B29-B236-04886C21258D},5796
73,Self-emp-not-inc,336007,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{475A9F75-57BF-4CB9-ACF5-048A61441B8C},11416
38,Private,182609,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Poland,White Male,{91B3EFD9-C9C3-4044-B150-048DBF8C1D47},1172
25,Private,113654,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,White Female,{4604D326-7FB9-42FA-88FB-048F615147E5},22913
20,Private,234663,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,White Male,{C06EB6A6-AF33-4750-921B-049020C3C0AE},21640
38,Private,123031,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,Trinadad&Tobago,Asian-Pac-Islander Male,{1F4E46FC-CE14-4D73-95B5-049387AB8198},6382
61,Local-gov,28375,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,White Female,{DE4E1911-7AEA-44CF-A808-049444733E95},27085
42,Private,306496,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,White Male,{37252D3F-60A5-404A-A807-04967C8959C4},21381
42,Self-emp-not-inc,175674,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,White Male,{F4353F47-66C4-488C-BAE9-04968B6CB6B4},26914
39,Private,76417,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{6E6B7B52-F944-47E6-922E-049C067EDF1F},19298
31,Private,291702,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{3E52EB52-8E5E-4E76-A820-049CF5157E93},9984
34,Private,260560,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{86526D73-2AF7-49E6-994A-049E353B6CEE},6730
64,Private,102470,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{96E067DA-99C8-491C-A3D2-049FDDA15290},8163
36,Self-emp-not-inc,340001,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{D14FA3C3-5AB5-4F57-A1AC-04A07A1EAAC6},26934
19,Private,207173,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,White Female,{9A6EA2E5-FA4C-4C18-9BC6-04A24D7661DE},28726
53,Private,209022,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,37,United-States,White Female,{F031CC88-83F8-49F4-8556-04A31C213EF4},3918
49,Private,247294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,White Male,{6C213B36-C693-4841-9CA0-04A51305B3F3},17661
49,Private,154451,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,35,United-States,Black Female,{15C59E71-46A2-423B-ABEF-04A80E528895},7287
37,Self-emp-not-inc,36989,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,White Male,{048D22E9-30F6-472D-BE26-04A86CF7C1BD},2940
44,Federal-gov,192771,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,White Female,{EC3D0E0F-0AB9-467C-B400-04AA1B0393B7},28984
37,Private,201319,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,White Female,{EE2F8215-4057-46AB-A970-04AA926AD93D},1423
33,Private,238002,9th,5,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,Mexico,White Male,{6CEAA5CE-C905-424A-9D63-04AB85384486},26082
68,Private,73773,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,24,United-States,White Female,{13EA4141-F486-4453-A72D-04AC91BB807A},8687
45,Private,172274,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,0,3004,35,United-States,Black Female,{F9B1457F-D9BE-4463-AB03-04AEADAFE6FE},28005
36,Private,287658,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,Black Male,{9BEEDF07-B51D-4B2C-95F1-04B02824C20B},2353
49,Private,146268,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{8F032ADE-2DD9-49D9-BCFC-04B249606F88},5887
50,Private,175804,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,White Male,{770F4D49-F84F-42FA-A2AF-04BE07ED8182},10385
21,Private,109952,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,White Male,{8CB9D9DC-AEE2-4A7A-A7DC-04BE60A67008},4655
31,Private,144064,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{CE0B62E1-D49A-4D16-8B61-04BE6FF43E83},27538
33,Private,219838,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,White Male,{A1EFC623-64E4-449F-80CD-04BE9B3E3ABC},25001
42,Local-gov,186909,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,White Female,{BFBD5F3A-00AE-49B5-ADBA-04BF99B1D232},19920
17,Private,56986,12th,8,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,White Female,{D7E95561-DE97-4FA3-AB63-04C04D10500F},18419
42,Local-gov,174575,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,White Male,{421F8120-F9E5-4713-BCBC-04C35A2FEC7F},11862
39,Private,181553,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,White Male,{B1E0EE83-808A-4F06-9E58-04C35BBD90B7},13734
23,Private,388811,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,White Female,{E8F14F1D-B075-4ED9-8D88-04C43EFEBD89},12014
21,Private,275190,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,White Female,{7DD68CD0-879E-42AF-87B1-04C4562EF9E0},25426
53,Self-emp-inc,152810,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,45,United-States,White Male,{067FB158-A200-43AB-B2A8-04C76E4CD384},28893
28,Private,115438,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,White Male,{21AC4B2B-B607-4673-B2AE-04C944981390},26229
78,Self-emp-inc,237294,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States,White Male,{66B478D8-C807-4235-B51D-04CA7115C112},17348
25,Private,191230,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Yugoslavia,White Female,{1374E412-1581-4D13-92EF-04CB4A7D3C07},6985
35,Private,301369,12th,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,Black Female,{79DAD33E-62ED-4A9C-B93D-04CBDCF534F4},17175
41,Private,41901,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,1408,40,United-States,White Male,{C6FF6245-BBC3-4CFA-88F7-04CC0068D089},22149
59,Local-gov,50929,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,White Male,{82AFB8F0-C68C-4E89-AD7B-04CD27E2D97A},28026
22,Private,180052,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,10,United-States,White Male,{5CDB5CD8-8253-47C2-B946-04CDD31310AE},8356
34,Private,204052,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,White Male,{530D45F9-9043-4216-9320-04CEDA81D0D9},21855
43,Self-emp-inc,151089,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,White Male,{FBC548AE-7E2F-4F3C-B284-04D129014317},17458
49,Private,155489,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,White Male,{DFA69213-D750-4292-A8A6-04D143167C51},22622
33,Self-emp-not-inc,235271,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,White Male,{E4B59F06-577C-45B8-9F66-04D393AA78CB},6246
23,Private,181820,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,White Male,{E30716A5-877A-4AFF-9C3D-04D577C48753},30173
26,Private,160261,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,Asian-Pac-Islander Male,{CDF51F50-7C4A-40D4-AA4A-04D9B3FB4B18},28655
20,Private,188300,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,White Female,{F00FF4E7-4298-4125-9243-04DD8709033E},1058
40,Private,167265,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,White Male,{9E77AD95-ADBE-49AD-B9DD-04DD9E25C168},515
53,Private,81794,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{3AEC1136-5717-4710-9942-04E1BF28A278},15454
40,Private,184655,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,0,0,25,United-States,White Male,{6DF56B10-975F-461A-823F-04E465B37BDD},13857
50,Private,69345,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,55,United-States,White Male,{9A5F3DC9-5C9D-491E-A12E-04E7A5245364},2258
46,Private,271828,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{CF19960D-C699-4C2B-9A80-04E980740871},2897
30,Private,110594,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,White Female,{D4C7B20B-FA9D-4F0E-9204-04EA435D3E6E},20225
21,Private,199698,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,45,United-States,White Male,{E89B6001-1D12-4AE5-BAB5-04EAC666B8E6},30620
57,Private,180779,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,White Male,{B7D55609-9BC3-49D8-8ACC-04EB09FF4EE4},20532
47,Private,144351,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,White Male,{ADCC67D6-0DF5-47C2-9A29-04EB2093BCD5},13176
52,Private,152373,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{B195782F-A83E-4965-B9EE-04EC4FDB12D4},26761
48,Private,212954,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,White Male,{10C8D217-54D5-4475-BEDF-04EC5D11B8A9},26959
30,Private,39150,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{3B89AF2A-742F-431A-BBA8-04EF7EC12B17},31664
34,Private,54850,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,United-States,White Male,{E5751940-7417-4888-851F-04F19BA10225},11422
28,Private,272913,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,Mexico,White Male,{CE49A1FD-01FB-40A4-8DC0-04F1EAEE1EBE},26943
56,Private,177271,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,White Male,{9548DBA6-6D43-496D-A5D8-04F2A5B58F4F},14746
59,Private,97168,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{70FF0DD2-D210-4CEA-B194-04F46A80CFD5},13580
34,Private,516337,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,White Male,{885CBC06-BF32-4D77-B666-04F46FC5F299},510
42,Private,149823,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{13470EE8-7C5A-4DD6-9656-04F861E456A2},20867
25,Private,632834,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,Black Male,{1D804A0D-3733-4FDB-ACC6-04FCEC033BA3},20013
32,State-gov,182556,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,45,United-States,White Male,{0E96044F-5362-49DC-BEEA-04FD43984C8D},8986
48,Private,202467,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,40,United-States,White Male,{D6B8F166-DEE1-4C2E-A90D-04FE0217264C},5418
33,Private,85355,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,White Male,{91703442-580E-49DE-A079-04FE7543D855},28350
39,Private,181705,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,White Male,{0D7A2062-B9F6-4DAA-B9EA-04FEA8B189A5},23058
32,Private,295282,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,White Male,{FDF378FC-84FF-4CC7-9528-050281146F1B},13688
25,Private,176729,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,White Male,{24D63982-9648-49B3-816C-0502D4CD31B8},2369
20,Private,137651,Some-college,10,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,Amer-Indian-Eskimo Male,{C41D2364-FE69-441B-B8A5-05046678B3F4},10660
60,Private,166330,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,99999,0,40,United-States,White Female,{E2D916C8-1AE8-4F3C-9CEA-05070E237807},27592
34,Self-emp-inc,114733,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,White Female,{66802AC5-34A7-4117-B777-05079269BC4A},16325
18,Private,174732,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,36,United-States,Black Male,{E041CFD5-17D6-40FE-A131-0507D1CAD1CB},3853
40,Local-gov,27444,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,White Male,{58BB16B0-D7DB-49DC-B093-05083284FDF4},27501
51,Private,200576,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{35BE2420-3087-45B5-8E52-051323E67A2E},11689
24,Private,202570,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,Black Male,{92F2ABF9-D54C-4507-959D-0518B30B18D0},2816
52,Private,370552,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,White Male,{89A0ED0A-94A9-4048-AC5E-051D45B63403},23017
51,Private,133461,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{99B90B10-6CDF-4596-B333-051E7D6E6C61},4764
33,Private,343925,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Jamaica,Black Male,{FF6DBBAC-85F1-4AFA-8A31-051F0BB49133},8137
34,Private,197886,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,White Male,{29F99389-F22A-4DCE-B7AB-05207EFDC856},12967
28,Private,207473,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,El-Salvador,White Male,{C7D9F829-FB40-4510-A55F-0520F99C243B},23347
28,Private,196564,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,White Male,{45B7C1E5-4B6B-4AE8-B86F-0521D1E717A0},9010
56,Private,435022,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,White Female,{22CDD831-3B3B-45A5-9838-052332463FB2},5852
39,Self-emp-inc,239755,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,White Male,{0FDA03DD-815B-4B48-AAF7-0523933D06F8},15214
29,State-gov,191355,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,White Male,{837395B8-F93C-466C-8987-0523E2663C9B},7063
42,State-gov,105804,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,White Male,{134C054E-3CDC-4C85-B265-0529A572EB50},6575
18,Private,337046,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,White Male,{CEB5EEA4-AB43-4397-9674-052C16A36440},32481
18,Private,41794,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,White Female,{E2950BBE-20D6-478C-B9C5-0530613B6AF1},6704
29,Private,247053,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,White Female,{006B3B1D-1262-4617-BFC6-053083B01A05},22598
32,Private,157747,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{7CECB08D-AD6D-4025-93A8-0531F45CC6C9},31532
54,Private,48358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{A98CC066-3ED0-444E-9AD9-0532335B02D8},8285
19,Private,238969,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,White Male,{FA44CB0F-15B9-459C-BC4F-0537843C5AE8},26147
54,Self-emp-not-inc,114758,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,White Male,{B364AD8C-0794-4A16-9463-05388516BB58},6164
41,Private,194636,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{2C2A5713-2B73-4519-A862-053F17594670},4801
24,Private,86153,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{C1B1DA93-11E0-462E-8F58-0540F25533B3},24876
51,Private,95946,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,White Male,{60DAAD73-D863-499E-8F92-054309BA8A66},25048
